# xx yy
1.531532	6.626910
1.541542	6.716645
1.551552	6.798862
1.561562	6.873284
1.571572	6.939648
1.581582	6.997711
1.591592	7.047246
1.601602	7.088049
1.611612	7.119935
1.621622	7.142741
1.631632	7.156325
1.641642	7.160571
1.651652	7.155386
1.661662	7.140699
1.671672	7.116467
1.681682	7.082673
1.691692	7.039325
1.701702	6.986458
1.711712	6.924135
1.721722	6.852444
1.731732	6.771505
1.741742	6.681460
1.751752	6.582484
1.761762	6.474777
1.771772	6.358567
1.781782	6.234111
1.791792	6.101692
1.801802	5.961619
1.811812	5.814231
1.821822	5.659889
1.831832	5.498983
1.841842	5.331925
1.851852	5.159153
1.861862	4.981128
1.871872	4.798333
1.881882	4.611273
1.891892	4.420471
1.901902	4.226474
1.911912	4.029842
1.921922	3.831155
1.931932	3.631008
1.941942	3.430010
1.951952	3.228781
1.961962	3.027955
1.971972	2.828173
1.981982	2.630085
1.991992	2.434348
2.002002	2.241622
2.012012	2.052572
2.022022	1.867861
2.032032	1.688155
2.042042	1.514115
2.052052	1.346396
2.062062	1.185651
2.072072	1.032521
2.082082	0.887640
2.092092	0.751627
2.102102	0.625088
2.112112	0.508616
2.122122	0.402783
2.132132	0.308142
2.142142	0.225228
2.152152	0.154548
2.162162	0.096589
2.172172	0.051809
2.182182	0.020638
2.192192	0.003478
2.202202	0.000697
2.212212	0.012633
2.222222	0.039590
2.232232	0.081835
2.242242	0.139599
2.252252	0.213075
2.262262	0.302418
2.272272	0.407743
2.282282	0.529124
2.292292	0.666595
2.302302	0.820144
2.312312	0.989721
2.322322	1.175230
2.332332	1.376532
2.342342	1.593445
2.352352	1.825742
2.362362	2.073153
2.372372	2.335365
2.382382	2.612020
2.392392	2.902717
2.402402	3.207013
2.412412	3.524423
2.422422	3.854421
2.432432	4.196440
2.442442	4.549873
2.452452	4.914076
2.462462	5.288368
2.472472	5.672030
2.482482	6.064311
2.492492	6.464427
2.502503	6.871562
2.512513	7.284872
2.522523	7.703484
2.532533	8.126501
2.542543	8.553002
2.552553	8.982045
2.562563	9.412669
2.572573	9.843898
2.582583	10.274740
2.592593	10.704192
2.602603	11.131241
2.612613	11.554871
2.622623	11.974057
2.632633	12.387778
2.642643	12.795011
2.652653	13.194739
2.662663	13.585952
2.672673	13.967651
2.682683	14.338847
2.692693	14.698569
2.702703	15.045865
2.712713	15.379801
2.722723	15.699472
2.732733	16.003994
2.742743	16.292517
2.752753	16.564221
2.762763	16.818321
2.772773	17.054069
2.782783	17.270758
2.792793	17.467721
2.802803	17.644336
2.812813	17.800030
2.822823	17.934274
2.832833	18.046595
2.842843	18.136568
2.852853	18.203826
2.862863	18.248054
2.872873	18.268999
2.882883	18.266463
2.892893	18.240311
2.902903	18.190467
2.912913	18.116919
2.922923	18.019716
2.932933	17.898972
2.942943	17.754865
2.952953	17.587636
2.962963	17.397592
2.972973	17.185102
2.982983	16.950602
2.992993	16.694589
3.003003	16.417625
3.013013	16.120334
3.023023	15.803400
3.033033	15.467568
3.043043	15.113644
3.053053	14.742489
3.063063	14.355020
3.073073	13.952210
3.083083	13.535083
3.093093	13.104712
3.103103	12.662221
3.113113	12.208775
3.123123	11.745584
3.133133	11.273900
3.143143	10.795008
3.153153	10.310230
3.163163	9.820919
3.173173	9.328454
3.183183	8.834240
3.193193	8.339702
3.203203	7.846283
3.213213	7.355441
3.223223	6.868641
3.233233	6.387358
3.243243	5.913067
3.253253	5.447242
3.263263	4.991353
3.273273	4.546859
3.283283	4.115208
3.293293	3.697829
3.303303	3.296131
3.313313	2.911497
3.323323	2.545281
3.333333	2.198805
3.343343	1.873355
3.353353	1.570175
3.363363	1.290464
3.373373	1.035375
3.383383	0.806010
3.393393	0.603414
3.403403	0.428576
3.413413	0.282421
3.423423	0.165812
3.433433	0.079544
3.443443	0.024341
3.453453	0.000854
3.463463	0.009659
3.473473	0.051255
3.483483	0.126061
3.493493	0.234414
3.503504	0.376566
3.513514	0.552687
3.523524	0.762858
3.533534	1.007075
3.543544	1.285244
3.553554	1.597182
3.563564	1.942619
3.573574	2.321192
3.583584	2.732451
3.593594	3.175856
3.603604	3.650777
3.613614	4.156499
3.623624	4.692218
3.633634	5.257044
3.643644	5.850003
3.653654	6.470040
3.663664	7.116017
3.673674	7.786719
3.683684	8.480855
3.693694	9.197061
3.703704	9.933902
3.713714	10.689874
3.723724	11.463412
3.733734	12.252887
3.743744	13.056616
3.753754	13.872861
3.763764	14.699835
3.773774	15.535706
3.783784	16.378602
3.793794	17.226616
3.803804	18.077806
3.813814	18.930207
3.823824	19.781831
3.833834	20.630673
3.843844	21.474716
3.853854	22.311936
3.863864	23.140310
3.873874	23.957817
3.883884	24.762446
3.893894	25.552201
3.903904	26.325104
3.913914	27.079205
3.923924	27.812583
3.933934	28.523354
3.943944	29.209674
3.953954	29.869746
3.963964	30.501827
3.973974	31.104225
3.983984	31.675316
3.993994	32.213537
4.004004	32.717399
4.014014	33.185488
4.024024	33.616469
4.034034	34.009094
4.044044	34.362199
4.054054	34.674715
4.064064	34.945667
4.074074	35.174182
4.084084	35.359486
4.094094	35.500910
4.104104	35.597897
4.114114	35.649996
4.124124	35.656870
4.134134	35.618297
4.144144	35.534170
4.154154	35.404500
4.164164	35.229416
4.174174	35.009166
4.184184	34.744118
4.194194	34.434759
4.204204	34.081695
4.214214	33.685652
4.224224	33.247472
4.234234	32.768117
4.244244	32.248661
4.254254	31.690294
4.264264	31.094316
4.274274	30.462137
4.284284	29.795273
4.294294	29.095344
4.304304	28.364069
4.314314	27.603263
4.324324	26.814837
4.334334	26.000785
4.344344	25.163191
4.354354	24.304213
4.364364	23.426086
4.374374	22.531115
4.384384	21.621667
4.394394	20.700168
4.404404	19.769098
4.414414	18.830979
4.424424	17.888379
4.434434	16.943896
4.444444	16.000157
4.454454	15.059810
4.464464	14.125517
4.474474	13.199947
4.484484	12.285771
4.494494	11.385653
4.504505	10.502244
4.514515	9.638173
4.524525	8.796045
4.534535	7.978429
4.544545	7.187852
4.554555	6.426796
4.564565	5.697685
4.574575	5.002883
4.584585	4.344686
4.594595	3.725315
4.604605	3.146911
4.614615	2.611525
4.624625	2.121118
4.634635	1.677550
4.644645	1.282578
4.654655	0.937846
4.664665	0.644886
4.674675	0.405107
4.684685	0.219797
4.694695	0.090111
4.704705	0.017073
4.714715	0.001571
4.724725	0.044349
4.734735	0.146013
4.744745	0.307020
4.754755	0.527678
4.764765	0.808148
4.774775	1.148435
4.784785	1.548394
4.794795	2.007725
4.804805	2.525974
4.814815	3.102532
4.824825	3.736637
4.834835	4.427372
4.844845	5.173670
4.854855	5.974312
4.864865	6.827931
4.874875	7.733013
4.884885	8.687902
4.894895	9.690801
4.904905	10.739776
4.914915	11.832760
4.924925	12.967559
4.934935	14.141853
4.944945	15.353205
4.954955	16.599064
4.964965	17.876771
4.974975	19.183566
4.984985	20.516593
4.994995	21.872907
5.005005	23.249483
5.015015	24.643220
5.025025	26.050949
5.035035	27.469444
5.045045	28.895425
5.055055	30.325569
5.065065	31.756518
5.075075	33.184888
5.085085	34.607275
5.095095	36.020266
5.105105	37.420445
5.115115	38.804407
5.125125	40.168761
5.135135	41.510142
5.145145	42.825219
5.155155	44.110705
5.165165	45.363364
5.175175	46.580020
5.185185	47.757567
5.195195	48.892977
5.205205	49.983307
5.215215	51.025708
5.225225	52.017434
5.235235	52.955850
5.245245	53.838436
5.255255	54.662799
5.265265	55.426677
5.275275	56.127948
5.285285	56.764634
5.295295	57.334908
5.305305	57.837101
5.315315	58.269708
5.325325	58.631389
5.335335	58.920977
5.345345	59.137483
5.355355	59.280096
5.365365	59.348192
5.375375	59.341329
5.385385	59.259258
5.395395	59.101919
5.405405	58.869446
5.415415	58.562165
5.425425	58.180596
5.435435	57.725456
5.445445	57.197652
5.455455	56.598286
5.465465	55.928651
5.475475	55.190227
5.485485	54.384684
5.495495	53.513874
5.505506	52.579829
5.515516	51.584759
5.525526	50.531045
5.535536	49.421233
5.545546	48.258035
5.555556	47.044314
5.565566	45.783086
5.575576	44.477508
5.585586	43.130874
5.595596	41.746604
5.605606	40.328241
5.615616	38.879438
5.625626	37.403952
5.635636	35.905635
5.645646	34.388424
5.655656	32.856330
5.665666	31.313432
5.675676	29.763865
5.685686	28.211809
5.695696	26.661479
5.705706	25.117116
5.715716	23.582973
5.725726	22.063308
5.735736	20.562371
5.745746	19.084393
5.755756	17.633576
5.765766	16.214081
5.775776	14.830017
5.785786	13.485432
5.795796	12.184301
5.805806	10.930513
5.815816	9.727865
5.825826	8.580048
5.835836	7.490639
5.845846	6.463091
5.855856	5.500721
5.865866	4.606702
5.875876	3.784056
5.885886	3.035643
5.895896	2.364153
5.905906	1.772096
5.915916	1.261799
5.925926	0.835396
5.935936	0.494821
5.945946	0.241801
5.955956	0.077855
5.965966	0.004283
5.975976	0.022164
5.985986	0.132350
5.995996	0.335467
6.006006	0.631906
6.016016	1.021825
6.026026	1.505144
6.036036	2.081545
6.046046	2.750472
6.056056	3.511130
6.066066	4.362486
6.076076	5.303269
6.086086	6.331974
6.096096	7.446860
6.106106	8.645960
6.116116	9.927077
6.126126	11.287792
6.136136	12.725471
6.146146	14.237266
6.156156	15.820122
6.166166	17.470785
6.176176	19.185810
6.186186	20.961563
6.196196	22.794237
6.206206	24.679854
6.216216	26.614278
6.226226	28.593224
6.236236	30.612265
6.246246	32.666848
6.256256	34.752298
6.266266	36.863836
6.276276	38.996586
6.286286	41.145588
6.296296	43.305812
6.306306	45.472166
6.316316	47.639514
6.326326	49.802686
6.336336	51.956490
6.346346	54.095727
6.356356	56.215205
6.366366	58.309748
6.376376	60.374215
6.386386	62.403510
6.396396	64.392595
6.406406	66.336505
6.416416	68.230359
6.426426	70.069375
6.436436	71.848884
6.446446	73.564336
6.456456	75.211321
6.466466	76.785575
6.476476	78.282994
6.486486	79.699646
6.496496	81.031780
6.506507	82.275840
6.516517	83.428471
6.526527	84.486531
6.536537	85.447101
6.546547	86.307494
6.556557	87.065260
6.566567	87.718198
6.576577	88.264358
6.586587	88.702053
6.596597	89.029862
6.606607	89.246634
6.616617	89.351496
6.626627	89.343852
6.636637	89.223392
6.646647	88.990089
6.656657	88.644205
6.666667	88.186289
6.676677	87.617178
6.686687	86.937999
6.696697	86.150164
6.706707	85.255370
6.716717	84.255597
6.726727	83.153104
6.736737	81.950423
6.746747	80.650357
6.756757	79.255973
6.766767	77.770597
6.776777	76.197803
6.786787	74.541410
6.796797	72.805473
6.806807	70.994271
6.816817	69.112300
6.826827	67.164262
6.836837	65.155054
6.846847	63.089758
6.856857	60.973626
6.866867	58.812072
6.876877	56.610656
6.886887	54.375069
6.896897	52.111124
6.906907	49.824740
6.916917	47.521926
6.926927	45.208766
6.936937	42.891408
6.946947	40.576043
6.956957	38.268894
6.966967	35.976198
6.976977	33.704193
6.986987	31.459096
6.996997	29.247094
7.007007	27.074325
7.017017	24.946861
7.027027	22.870694
7.037037	20.851720
7.047047	18.895723
7.057057	17.008359
7.067067	15.195143
7.077077	13.461432
7.087087	11.812412
7.097097	10.253083
7.107107	8.788246
7.117117	7.422488
7.127127	6.160170
7.137137	5.005419
7.147147	3.962107
7.157157	3.033848
7.167167	2.223984
7.177177	1.535574
7.187187	0.971389
7.197197	0.533897
7.207207	0.225262
7.217217	0.047330
7.227227	0.001628
7.237237	0.089356
7.247247	0.311383
7.257257	0.668242
7.267267	1.160127
7.277277	1.786892
7.287287	2.548048
7.297297	3.442763
7.307307	4.469862
7.317317	5.627831
7.327327	6.914812
7.337337	8.328614
7.347347	9.866713
7.357357	11.526254
7.367367	13.304063
7.377377	15.196646
7.387387	17.200203
7.397397	19.310632
7.407407	21.523538
7.417417	23.834244
7.427427	26.237801
7.437437	28.728998
7.447447	31.302376
7.457457	33.952238
7.467467	36.672665
7.477477	39.457529
7.487487	42.300504
7.497497	45.195087
7.507508	48.134610
7.517518	51.112255
7.527528	54.121075
7.537538	57.154005
7.547548	60.203886
7.557558	63.263476
7.567568	66.325474
7.577578	69.382534
7.587588	72.427285
7.597598	75.452350
7.607608	78.450364
7.617618	81.413993
7.627628	84.335952
7.637638	87.209027
7.647648	90.026088
7.657658	92.780113
7.667668	95.464203
7.677678	98.071602
7.687688	100.595714
7.697698	103.030122
7.707708	105.368601
7.717718	107.605140
7.727728	109.733956
7.737738	111.749510
7.747748	113.646521
7.757758	115.419983
7.767768	117.065179
7.777778	118.577691
7.787788	119.953417
7.797798	121.188582
7.807808	122.279746
7.817818	123.223819
7.827828	124.018068
7.837838	124.660126
7.847848	125.147999
7.857858	125.480076
7.867868	125.655132
7.877878	125.672333
7.887888	125.531244
7.897898	125.231825
7.907908	124.774442
7.917918	124.159858
7.927928	123.389244
7.937938	122.464167
7.947948	121.386598
7.957958	120.158901
7.967968	118.783834
7.977978	117.264542
7.987988	115.604550
7.997998	113.807760
8.008008	111.878437
8.018018	109.821204
8.028028	107.641032
8.038038	105.343227
8.048048	102.933419
8.058058	100.417550
8.068068	97.801861
8.078078	95.092875
8.088088	92.297385
8.098098	89.422436
8.108108	86.475308
8.118118	83.463501
8.128128	80.394714
8.138138	77.276830
8.148148	74.117893
8.158158	70.926092
8.168168	67.709738
8.178178	64.477245
8.188188	61.237110
8.198198	57.997889
8.208208	54.768178
8.218218	51.556591
8.228228	48.371739
8.238238	45.222205
8.248248	42.116525
8.258258	39.063166
8.268268	36.070503
8.278278	33.146797
8.288288	30.300177
8.298298	27.538614
8.308308	24.869903
8.318318	22.301640
8.328328	19.841205
8.338338	17.495742
8.348348	15.272135
8.358358	13.176996
8.368368	11.216641
8.378378	9.397078
8.388388	7.723985
8.398398	6.202698
8.408408	4.838196
8.418418	3.635083
8.428428	2.597578
8.438438	1.729501
8.448448	1.034262
8.458458	0.514850
8.468468	0.173825
8.478478	0.013306
8.488488	0.034968
8.498498	0.240032
8.508509	0.629263
8.518519	1.202963
8.528529	1.960970
8.538539	2.902656
8.548549	4.026924
8.558559	5.332213
8.568569	6.816498
8.578579	8.477290
8.588589	10.311645
8.598599	12.316166
8.608609	14.487012
8.618619	16.819902
8.628629	19.310128
8.638639	21.952563
8.648649	24.741671
8.658659	27.671523
8.668669	30.735804
8.678679	33.927835
8.688689	37.240580
8.698699	40.666669
8.708709	44.198412
8.718719	47.827818
8.728729	51.546612
8.738739	55.346257
8.748749	59.217973
8.758759	63.152761
8.768769	67.141419
8.778779	71.174569
8.788789	75.242681
8.798799	79.336093
8.808809	83.445033
8.818819	87.559652
8.828829	91.670040
8.838839	95.766253
8.848849	99.838341
8.858859	103.876369
8.868869	107.870446
8.878879	111.810748
8.888889	115.687544
8.898899	119.491219
8.908909	123.212303
8.918919	126.841492
8.928929	130.369673
8.938939	133.787949
8.948949	137.087662
8.958959	140.260416
8.968969	143.298099
8.978979	146.192905
8.988989	148.937355
8.998999	151.524318
9.009009	153.947030
9.019019	156.199113
9.029029	158.274591
9.039039	160.167912
9.049049	161.873956
9.059059	163.388058
9.069069	164.706017
9.079079	165.824109
9.089089	166.739099
9.099099	167.448253
9.109109	167.949345
9.119119	168.240665
9.129129	168.321027
9.139139	168.189771
9.149149	167.846772
9.159159	167.292438
9.169169	166.527714
9.179179	165.554082
9.189189	164.373556
9.199199	162.988683
9.209209	161.402539
9.219219	159.618720
9.229229	157.641338
9.239239	155.475013
9.249249	153.124862
9.259259	150.596486
9.269269	147.895965
9.279279	145.029838
9.289289	142.005090
9.299299	138.829138
9.309309	135.509813
9.319319	132.055341
9.329329	128.474325
9.339339	124.775725
9.349349	120.968837
9.359359	117.063268
9.369369	113.068918
9.379379	108.995951
9.389389	104.854776
9.399399	100.656016
9.409409	96.410485
9.419419	92.129163
9.429429	87.823164
9.439439	83.503714
9.449449	79.182120
9.459459	74.869741
9.469469	70.577963
9.479479	66.318165
9.489489	62.101697
9.499499	57.939845
9.509510	53.843804
9.519520	49.824652
9.529530	45.893319
9.539540	42.060559
9.549550	38.336921
9.559560	34.732725
9.569570	31.258030
9.579580	27.922614
9.589590	24.735940
9.599600	21.707139
9.609610	18.844978
9.619620	16.157843
9.629630	13.653712
9.639640	11.340135
9.649650	9.224210
9.659660	7.312568
9.669670	5.611353
9.679680	4.126202
9.689690	2.862229
9.699700	1.824014
9.709710	1.015583
9.719720	0.440403
9.729730	0.101363
9.739740	0.000772
9.749750	0.140343
9.759760	0.521193
9.769770	1.143835
9.779780	2.008174
9.789790	3.113504
9.799800	4.458510
9.809810	6.041267
9.819820	7.859241
9.829830	9.909298
9.839840	12.187704
9.849850	14.690133
9.859860	17.411679
9.869870	20.346864
9.879880	23.489648
9.889890	26.833443
9.899900	30.371130
9.909910	34.095071
9.919920	37.997128
9.929930	42.068683
9.939940	46.300656
9.949950	50.683524
9.959960	55.207348
9.969970	59.861796
9.979980	64.636163
9.989990	69.519399
10.000000	74.500140
